"","nk","msb_cat_no","order","family","species","day","month","year","lat","long","elevation","sex","mass","hb","hct","hct_percent","rbc","mchc","mcv","mch","notes"
"140",161003,27236,"Passeriformes","Tyrannidae","Mionectes striaticollis",29,"March",2007,-13.0555,-71.5466666666667,1395,"male",13.01,FALSE,0.49057,49.057,NA,0,NA,NA,NA
"141",161004,27237,"Passeriformes","Thraupidae","Chlorochrysa calliparaea",29,"March",2007,-13.0555,-71.5466666666667,1395,"unknown",16.96,FALSE,0.49873,49.873,NA,0,NA,NA,NA
"142",161005,27238,"Passeriformes","Tyrannidae","Mionectes striaticollis",29,"March",2007,-13.0555,-71.5466666666667,1395,"male",14.33,FALSE,0.57077,57.077,NA,0,NA,NA,NA
"143",161006,27239,"Passeriformes","Furnariidae","Premnoplex brunnescens",29,"March",2007,-13.0555,-71.5466666666667,1395,"male",14.47,FALSE,0.47546,47.546,NA,0,NA,NA,NA
"144",161008,27241,"Passeriformes","Thraupidae","Ramphocelus carbo",30,"March",2007,-13.0555,-71.5466666666667,1395,"male",25.9,FALSE,0.44322,44.322,NA,0,NA,NA,NA
"145",161009,27242,"Passeriformes","Thraupidae","Tangara punctata",30,"March",2007,-13.0555,-71.5466666666667,1395,"female",13,FALSE,0.50045,50.045,NA,0,NA,NA,"20 sec delay with tHB"
"146",161012,27245,"Apodiformes","Trochilidae","Schistes geoffroyi",30,"March",2007,-13.0555,-71.5466666666667,1395,"male",4.09,FALSE,0.752,75.2,5.91,0,127.241962774958,0,"acting bizarrely, throwing up sugar"
"147",161014,27247,"Apodiformes","Trochilidae","Ocreatus underwoodii",30,"March",2007,-13.0555,-71.5466666666667,1395,"male",2.9,FALSE,0.62203,62.203,7.66,0,81.2049608355091,0,"bled while in torpor"
"148",161022,27255,"Passeriformes","Thraupidae","Tangara punctata",31,"March",2007,-13.0555,-71.5466666666667,1395,"male",12.7,FALSE,0.48633,48.633,NA,0,NA,NA,NA
"149",161023,27256,"Passeriformes","Thraupidae","Tangara chilensis",31,"March",2007,-13.0555,-71.5466666666667,1395,"male",19.1,FALSE,0.51751,51.751,NA,0,NA,NA,NA
"150",161028,27261,"Passeriformes","Tyrannidae","Mionectes striaticollis",31,"March",2007,-13.0555,-71.5466666666667,1395,"female",12,FALSE,0.53559,53.559,NA,0,NA,NA,NA
"151",161029,27262,"Passeriformes","Tyrannidae","Mionectes striaticollis",31,"March",2007,-13.0555,-71.5466666666667,1395,"male",13.1,FALSE,0.5803,58.03,NA,0,NA,NA,NA
"152",161030,27263,"Passeriformes","Thraupidae","Hemispingus melanotis",31,"March",2007,-13.0555,-71.5466666666667,1395,"male",14.6,FALSE,0.19892,19.892,NA,0,NA,NA,NA
"153",161031,27264,"Passeriformes","Parulidae","Myiothlypis chrysogaster",31,"March",2007,-13.0446666666667,-71.5308333333333,1282,"male",14.8,FALSE,0.51273,51.273,NA,0,NA,NA,NA
"154",161032,27265,"Passeriformes","Fringillidae","Euphonia xanthogaster",31,"March",2007,-13.0446666666667,-71.5308333333333,1282,"female",12.4,FALSE,0.53266,53.266,NA,0,NA,NA,NA
"155",161033,27266,"Passeriformes","Fringillidae","Euphonia xanthogaster",31,"March",2007,-13.0391666666667,-71.5293333333333,1227,"male",12.2,FALSE,0.55556,55.556,NA,0,NA,NA,NA
"156",161034,27267,"Passeriformes","Parulidae","Myiothlypis fulvicauda",31,"March",2007,-13.0446666666667,-71.5308333333333,1282,"male",15.6,FALSE,0.51651,51.651,NA,0,NA,NA,NA
"157",161035,27268,"Passeriformes","Parulidae","Myiothlypis fulvicauda",31,"March",2007,-13.0446666666667,-71.5308333333333,1282,"female",13.7,FALSE,0.54621,54.621,NA,0,NA,NA,NA
"158",161039,27272,"Passeriformes","Tyrannidae","Mionectes striaticollis",1,"April",2007,-13.0555,-71.5466666666667,1395,"male",15.4,FALSE,0.53632,53.632,NA,0,NA,NA,"Hct values from respin after 5hrs"
"159",161040,27273,"Passeriformes","Thamnophilidae","Epinecrophylla ornata",1,"April",2007,-13.0446666666667,-71.5308333333333,1282,"male",9.4,FALSE,0.43304,43.304,NA,0,NA,NA,"Hct values from respin after 5hrs; ""uno thrown out""; 2nd poke for tHb got 14.9"
"160",161041,27274,"Passeriformes","Turdidae","Myadestes ralloides",1,"April",2007,-13.0446666666667,-71.5308333333333,1282,"male",24.2,FALSE,0.41033,41.033,NA,0,NA,NA,"Hct values from respin after 5hrs"
"161",161042,27275,"Passeriformes","Tyrannidae","Lophotriccus pileatus",1,"April",2007,-13.0391666666667,-71.5293333333333,1227,"male",8.4,FALSE,0.48525,48.525,NA,0,NA,NA,"Hct values from respin after 5hrs"
"162",161043,27276,"Passeriformes","Pipridae","Lepidothrix coeruleocapilla",2,"April",2007,-13.0555,-71.5466666666667,1395,"female",10,FALSE,0.48614,48.614,NA,0,NA,NA,NA
"163",161044,27277,"Passeriformes","Thraupidae","Tiaris obscurus",2,"April",2007,-13.0555,-71.5466666666667,1395,"male",10.8,FALSE,0.53584,53.584,NA,0,NA,NA,NA
"164",161046,27279,"Apodiformes","Trochilidae","Heliodoxa leadbeateri",2,"April",2007,-13.0555,-71.5466666666667,1395,"female",6.4,FALSE,0.54604,54.604,4.43,0,123.259593679458,0,NA
"165",161047,27280,"Apodiformes","Trochilidae","Adelomyia melanogenys",2,"April",2007,-13.0555,-71.5466666666667,1395,"female",3,FALSE,0.55693,55.693,5.31,0,104.883239171375,0,NA
"166",161049,27281,"Apodiformes","Trochilidae","Heliodoxa leadbeateri",2,"April",2007,-13.0555,-71.5466666666667,1395,"female",6.9,FALSE,0.51917,51.917,5.38,0,96.5,0,NA
"167",161050,27282,"Apodiformes","Trochilidae","Heliodoxa leadbeateri",2,"April",2007,-13.0555,-71.5466666666667,1395,"female",5.8,FALSE,0.51241,51.241,4.98,0,102.893574297189,0,"serum reddish on first Hct"
"168",161051,27283,"Apodiformes","Trochilidae","Ocreatus underwoodii",2,"April",2007,-13.0555,-71.5466666666667,1395,"male",3.09,FALSE,0.56129,56.129,6.84,0,82.0599415204678,0,NA
"169",161052,27284,"Apodiformes","Trochilidae","Heliodoxa leadbeateri",2,"April",2007,-13.0555,-71.5466666666667,1395,"female",6.12,FALSE,0.51471,51.471,6.16,0,83.5568181818182,0,NA
"170",161053,27285,"Apodiformes","Trochilidae","Heliodoxa leadbeateri",3,"April",2007,-13.0555,-71.5466666666667,1395,"male",6.3,FALSE,0.47492,47.492,5.23,0,90.8068833652008,0,NA
"171",161055,27287,"Apodiformes","Trochilidae","Heliodoxa leadbeateri",3,"April",2007,-13.0555,-71.5466666666667,1395,"female",6.2,FALSE,0.5223,52.23,5.1,0,102.411764705882,0,NA
"172",161056,27288,"Passeriformes","Thraupidae","Coereba flaveola",3,"April",2007,-13.0446666666667,-71.5308333333333,1282,"male",10.3,FALSE,0.52211,52.211,NA,0,NA,NA,NA
"173",161057,27289,"Passeriformes","Parulidae","Myiothlypis chrysogaster",3,"April",2007,-13.0446666666667,-71.5308333333333,1282,"female",14.1,FALSE,0.48288,48.288,NA,0,NA,NA,NA
"174",161058,27290,"Passeriformes","Parulidae","Myiothlypis chrysogaster",3,"April",2007,-13.0391666666667,-71.5293333333333,1227,"female",13.7,FALSE,0.46166,46.166,NA,0,NA,NA,NA
"175",161059,27291,"Apodiformes","Trochilidae","Ocreatus underwoodii",3,"April",2007,-13.0446666666667,-71.5308333333333,1282,"male",3.1,FALSE,0.54467,54.467,4.31,0,126.373549883991,0,NA
"176",161062,27294,"Passeriformes","Tyrannidae","Zimmerius bolivianus",3,"April",2007,-13.0555,-71.5466666666667,1395,"female",8.5,FALSE,0.51535,51.535,NA,0,NA,NA,"bled well"
"177",161064,27296,"Passeriformes","Thraupidae","Tangara arthus",3,"April",2007,-13.0555,-71.5466666666667,1395,"female",17.7,FALSE,0.56638,56.638,NA,0,NA,NA,"bled fine"
"178",161065,27297,"Passeriformes","Tyrannidae","Mionectes striaticollis",3,"April",2007,-13.0555,-71.5466666666667,1395,"female",11.6,FALSE,0.61706,61.706,NA,0,NA,NA,NA
"179",161066,27298,"Passeriformes","Furnariidae","Synallaxis azarae",3,"April",2007,-13.0446666666667,-71.5308333333333,1282,"female",19.4,FALSE,0.48795,48.795,NA,0,NA,NA,NA
"180",161067,27299,"Passeriformes","Thamnophilidae","Hypocnemis subflava",3,"April",2007,-13.0446666666667,-71.5308333333333,1282,"male",12.1,FALSE,0.45701,45.701,NA,0,NA,NA,NA
"181",161068,27300,"Passeriformes","Furnariidae","Synallaxis azarae",3,"April",2007,-13.0391666666667,-71.5293333333333,1227,"female",18.8,FALSE,0.55859,55.859,NA,0,NA,NA,NA
"182",161069,27301,"Passeriformes","Pipridae","Lepidothrix coeruleocapilla",3,"April",2007,-13.0459666666667,-71.52805,1304,"female",10,FALSE,0.53464,53.464,NA,0,NA,NA,"listless at bleeding"
"183",161071,27303,"Apodiformes","Trochilidae","Adelomyia melanogenys",3,"April",2007,-13.0555,-71.5466666666667,1395,"female",2.9,FALSE,0.56504,56.504,5.75,0,98.2678260869565,0,NA
"184",161072,27304,"Apodiformes","Trochilidae","Adelomyia melanogenys",3,"April",2007,-13.0555,-71.5466666666667,1395,"male",3.1,FALSE,0.58808,58.808,6.72,0,87.5119047619048,0,NA
"185",161073,27305,"Apodiformes","Trochilidae","Heliodoxa leadbeateri",3,"April",2007,-13.0555,-71.5466666666667,1395,"female",7.2,FALSE,0.63235,63.235,6.97,0,90.7245337159254,0,NA
"186",161075,27307,"Passeriformes","Dendrocolaptidae","Lepidocolaptes lacrymiger",4,"April",2007,-13.0555,-71.5466666666667,1395,"male",29.1,FALSE,0.50599,50.599,NA,0,NA,NA,NA
"187",161076,31205,"Apodiformes","Trochilidae","Heliodoxa leadbeateri",4,"April",2007,-13.0555,-71.5466666666667,1395,"male",7.2,FALSE,0.47917,47.917,4.15,0,115.46265060241,0,"net->blood"
"188",161077,31206,"Apodiformes","Trochilidae","Heliodoxa leadbeateri",4,"April",2007,-13.0555,-71.5466666666667,1395,"female",6.3,FALSE,0.57638,57.638,4.4,0,130.995454545455,0,"net->blood"
"189",161078,27308,"Passeriformes","Dendrocolaptidae","Deconychura longicauda",4,"April",2007,-13.0459666666667,-71.52805,1304,"male",28.9,FALSE,0.50947,50.947,NA,0,NA,NA,NA
"190",161079,27309,"Passeriformes","Furnariidae","Premnoplex brunnescens",4,"April",2007,-13.0459666666667,-71.52805,1304,"male",15.3,FALSE,0.55527,55.527,NA,0,NA,NA,NA
"191",161080,27310,"Passeriformes","Turdidae","Myadestes ralloides",4,"April",2007,-13.0459666666667,-71.52805,1304,"female",26.9,FALSE,0.4681,46.81,NA,0,NA,NA,NA
"192",161081,27311,"Passeriformes","Pipridae","Chiroxiphia boliviana",4,"April",2007,-13.0459666666667,-71.52805,1304,"female",16.9,FALSE,0.4879,48.79,NA,0,NA,NA,NA
"193",161084,27314,"Passeriformes","Furnariidae","Premnoplex brunnescens",4,"April",2007,-13.0446666666667,-71.5308333333333,1282,"female",13.3,FALSE,0.4574,45.74,NA,0,NA,NA,NA
"194",161086,27316,"Passeriformes","Turdidae","Myadestes ralloides",4,"April",2007,-13.0555,-71.5466666666667,1395,"female",25.2,FALSE,0.45055,45.055,NA,0,NA,NA,NA
"195",161087,27317,"Passeriformes","Tyrannidae","Mionectes striaticollis",4,"April",2007,-13.0555,-71.5466666666667,1395,"male",16.1,FALSE,0.50319,50.319,NA,0,NA,NA,NA
"196",161088,27318,"Passeriformes","Thraupidae","Iridosornis analis",4,"April",2007,-13.0555,-71.5466666666667,1395,"female",24.3,FALSE,0.54286,54.286,NA,0,NA,NA,NA
"197",161089,27319,"Passeriformes","Thraupidae","Tangara punctata",4,"April",2007,-13.0555,-71.5466666666667,1395,"female",12.9,FALSE,0.50873,50.873,NA,0,NA,NA,NA
"198",161090,27320,"Passeriformes","Tyrannidae","Mionectes striaticollis",4,"April",2007,-13.0555,-71.5466666666667,1395,"male",14.2,FALSE,0.51201,51.201,NA,0,NA,NA,NA
"199",161091,27321,"Passeriformes","Thraupidae","Chlorochrysa calliparaea",4,"April",2007,-13.0555,-71.5466666666667,1395,"female",14.6,FALSE,0.49461,49.461,NA,0,NA,NA,NA
"200",161094,27324,"Passeriformes","Passerellidae","Chlorospingus flavigularis",4,"April",2007,-13.03475,-71.5152,1120,"male",21.4,FALSE,0.34366,34.366,NA,0,NA,NA,"maybe held too long; thb 12.9 was after EO8, 2nd prick yielded 12.2"
"201",161095,27325,"Passeriformes","Tyrannidae","Lophotriccus pileatus",4,"April",2007,-13.0459666666667,-71.52805,1304,"male",7.3,FALSE,0.40855,40.855,NA,0,NA,NA,NA
"202",161096,27326,"Passeriformes","Pipridae","Lepidothrix coeruleocapilla",4,"April",2007,-13.0459666666667,-71.52805,1304,"female",9.8,FALSE,0.53226,53.226,NA,0,NA,NA,NA
"203",161098,27328,"Passeriformes","Tyrannidae","Zimmerius bolivianus",4,"April",2007,-13.0555,-71.5466666666667,1395,"male",10.2,FALSE,0.51587,51.587,NA,0,NA,NA,NA
"204",161099,27329,"Passeriformes","Tyrannidae","Mionectes striaticollis",4,"April",2007,-13.0555,-71.5466666666667,1395,"male",14.1,FALSE,0.54081,54.081,NA,0,NA,NA,NA
"205",161100,27330,"Passeriformes","Passerellidae","Ammodramus aurifrons",4,"April",2007,-13.0446666666667,-71.5308333333333,1282,"female",15.7,FALSE,0.49182,49.182,NA,0,NA,NA,NA
"206",161101,27331,"Apodiformes","Trochilidae","Taphrospilus hypostictus",4,"April",2007,-13.0555,-71.5466666666667,1395,"female",7.15,FALSE,0.5772,57.72,5.39,0,107.08719851577,0,NA
"207",161105,27335,"Apodiformes","Trochilidae","Ocreatus underwoodii",5,"April",2007,-13.0555,-71.5466666666667,1395,"male",2.9,FALSE,0.59019,59.019,5.68,0,103.906690140845,0,NA
"208",161106,27336,"Apodiformes","Trochilidae","Ocreatus underwoodii",5,"April",2007,-13.0555,-71.5466666666667,1395,"male",2.9,FALSE,0.54796,54.796,5.23,0,104.772466539197,0,NA
"209",161107,27337,"Apodiformes","Trochilidae","Heliodoxa leadbeateri",5,"April",2007,-13.0555,-71.5466666666667,1395,"female",6.1,FALSE,0.53156,53.156,4.6,0,115.55652173913,0,NA
"210",161108,27338,"Apodiformes","Trochilidae","Ocreatus underwoodii",5,"April",2007,-13.0555,-71.5466666666667,1395,"male",2.7,FALSE,0.48606,48.606,4.32,0,112.513888888889,0,NA
"211",161109,27339,"Apodiformes","Trochilidae","Heliodoxa leadbeateri",5,"April",2007,-13.0555,-71.5466666666667,1395,"female",6.6,FALSE,0.53396,53.396,5.84,0,91.4315068493151,0,NA
"212",161110,31207,"Apodiformes","Trochilidae","Heliodoxa leadbeateri",5,"April",2007,-13.0555,-71.5466666666667,1395,"female",7,FALSE,0.54696,54.696,6.52,0,83.8895705521472,0,NA
"213",161111,27340,"Apodiformes","Trochilidae","Taphrospilus hypostictus",5,"April",2007,-13.0555,-71.5466666666667,1395,"male",6.5,FALSE,0.5265,52.65,5.12,0,102.83203125,0,NA
"214",161112,27341,"Apodiformes","Trochilidae","Heliodoxa leadbeateri",5,"April",2007,-13.0555,-71.5466666666667,1395,"female",6.3,FALSE,0.47503,47.503,4.15,0,114.465060240964,0,"Hct sat 10 minutes before spinning"
"215",161113,31208,"Apodiformes","Trochilidae","Heliodoxa leadbeateri",5,"April",2007,-13.0555,-71.5466666666667,1395,"female",6.6,FALSE,0.52216,52.216,4.24,0,123.150943396226,0,NA
"216",161114,27342,"Apodiformes","Trochilidae","Heliodoxa leadbeateri",5,"April",2007,-13.0555,-71.5466666666667,1395,"female",6.5,FALSE,0.48791,48.791,6.32,0,77.2009493670886,0,NA
"217",161117,27345,"Apodiformes","Trochilidae","Phaethornis guy",5,"April",2007,-13.0555,-71.5466666666667,1395,"male",5.3,FALSE,0.49344,49.344,5.42,0,91.0405904059041,0,"tops of plasma opaque white"
"218",161118,27346,"Passeriformes","Cotingidae","Pipreola intermedia",6,"April",2007,-13.0459666666667,-71.52805,1304,"male",44.9,FALSE,0.45387,45.387,NA,0,NA,NA,NA
"219",161119,27347,"Passeriformes","Tyrannidae","Tolmomyias sp.",6,"April",2007,-13.0555,-71.5466666666667,1395,"female",18.5,FALSE,0.5,50,NA,0,NA,NA,NA
"220",161120,27348,"Passeriformes","Tyrannidae","Mionectes striaticollis",6,"April",2007,-13.0555,-71.5466666666667,1395,"male",16.4,FALSE,0.54098,54.098,NA,0,NA,NA,NA
"221",161121,27349,"Passeriformes","Tyrannidae","Lophotriccus pileatus",6,"April",2007,-13.0555,-71.5466666666667,1395,"male",8.6,FALSE,0.43268,43.268,NA,0,NA,NA,NA
"222",161122,27350,"Passeriformes","Fringillidae","Euphonia xanthogaster",6,"April",2007,-13.0555,-71.5466666666667,1395,"male",14.1,FALSE,0.51446,51.446,NA,0,NA,NA,NA
"223",161123,27351,"Apodiformes","Trochilidae","Ocreatus underwoodii",6,"April",2007,-13.0555,-71.5466666666667,1395,"male",3.1,FALSE,0.59034,59.034,6.02,0,98.063122923588,0,NA
"224",161124,27352,"Apodiformes","Trochilidae","Schistes geoffroyi",6,"April",2007,-13.0555,-71.5466666666667,1395,"male",3.83,FALSE,0.46226,46.226,4.93,0,93.7647058823529,0,NA
"225",161125,27353,"Apodiformes","Trochilidae","Schistes geoffroyi",6,"April",2007,-13.0555,-71.5466666666667,1395,"male",3.6,FALSE,0.57971,57.971,5.66,0,102.422261484099,0,NA
"226",161126,27354,"Apodiformes","Trochilidae","Heliodoxa leadbeateri",6,"April",2007,-13.0555,-71.5466666666667,1395,"female",6.2,FALSE,0.55599,55.599,6.98,0,79.6547277936963,0,NA
"227",161128,27355,"Apodiformes","Trochilidae","Heliodoxa leadbeateri",6,"April",2007,-13.0555,-71.5466666666667,1395,"female",6.4,FALSE,0.605,60.5,6.43,0,94.0902021772939,0,NA
"228",161134,27361,"Passeriformes","Parulidae","Myiothlypis chrysogaster",7,"April",2007,-13.0555,-71.5466666666667,1395,"male",14.1,FALSE,0.46469,46.469,NA,0,NA,NA,NA
"229",161135,27362,"Passeriformes","Parulidae","Basileuterus tristriatus",7,"April",2007,-13.0555,-71.5466666666667,1395,"male",11.7,FALSE,0.45714,45.714,NA,0,NA,NA,NA
"230",161136,27363,"Passeriformes","Thraupidae","Iridosornis analis",7,"April",2007,-13.0555,-71.5466666666667,1395,"male",24,FALSE,0.34783,34.783,NA,0,NA,NA,NA
"231",161137,27364,"Passeriformes","Passerellidae","Atlapetes melanolaemus",7,"April",2007,-13.0555,-71.5466666666667,1395,"male",22.9,FALSE,0.2828,28.28,NA,0,NA,NA,NA
"232",161139,27366,"Passeriformes","Thraupidae","Diglossa glauca",7,"April",2007,-13.0555,-71.5466666666667,1395,"female",12.1,FALSE,0.54869,54.869,NA,0,NA,NA,NA
"233",161140,27367,"Passeriformes","Tyrannidae","Mionectes striaticollis",7,"April",2007,-13.03475,-71.5152,1120,"female",12,FALSE,0.51589,51.589,NA,0,NA,NA,NA
"234",161142,27369,"Passeriformes","Thraupidae","Iridosornis analis",7,"April",2007,-13.0391666666667,-71.5293333333333,1227,"male",24.3,FALSE,0.53357,53.357,NA,0,NA,NA,NA
"235",161143,27370,"Passeriformes","Passerellidae","Chlorospingus flavigularis",7,"April",2007,-13.03475,-71.5152,1120,"male",24,FALSE,0.41045,41.045,NA,0,NA,NA,NA
"236",161144,27371,"Passeriformes","Thamnophilidae","Hypocnemis subflava",7,"April",2007,-13.0391666666667,-71.5293333333333,1227,"male",12.7,FALSE,0.49095,49.095,NA,0,NA,NA,NA
"237",161145,27372,"Passeriformes","Thraupidae","Cyanerpes caeruleus",7,"April",2007,-13.0446666666667,-71.5308333333333,1282,"male",11.6,FALSE,0.5,50,NA,0,NA,NA,NA
"238",161146,27373,"Passeriformes","Thraupidae","Iridosornis analis",7,"April",2007,-13.03475,-71.5152,1120,"female",26.7,FALSE,0.49227,49.227,NA,0,NA,NA,NA
"239",161147,27374,"Passeriformes","Passerellidae","Atlapetes melanolaemus",7,"April",2007,-13.0459666666667,-71.52805,1304,"female",22.7,FALSE,0.43182,43.182,NA,0,NA,NA,NA
"240",161148,27375,"Passeriformes","Pipridae","Lepidothrix coeruleocapilla",7,"April",2007,-13.0459666666667,-71.52805,1304,"female",9.9,FALSE,0.55892,55.892,NA,0,NA,NA,NA
"241",161149,27376,"Passeriformes","Fringillidae","Euphonia xanthogaster",7,"April",2007,-13.0555,-71.5466666666667,1395,"female",12.1,FALSE,0.51491,51.491,NA,0,NA,NA,NA
"242",161150,27377,"Passeriformes","Thraupidae","Iridosornis analis",7,"April",2007,-13.0555,-71.5466666666667,1395,"male",24.9,FALSE,0.52318,52.318,NA,0,NA,NA,NA
"243",161151,27378,"Passeriformes","Tyrannidae","Mionectes striaticollis",7,"April",2007,-13.0555,-71.5466666666667,1395,"male",17.2,FALSE,0.52353,52.353,NA,0,NA,NA,NA
"244",161152,27379,"Passeriformes","Tyrannidae","Mionectes striaticollis",7,"April",2007,-13.0555,-71.5466666666667,1395,"male",16.3,FALSE,0.52618,52.618,NA,0,NA,NA,NA
"245",161153,27380,"Apodiformes","Trochilidae","Heliodoxa leadbeateri",7,"April",2007,-13.0555,-71.5466666666667,1395,"female",6.2,FALSE,0.54961,54.961,5.42,0,101.40405904059,0,NA
"246",161154,27381,"Apodiformes","Trochilidae","Heliodoxa leadbeateri",7,"April",2007,-13.0555,-71.5466666666667,1395,"female",5.8,FALSE,0.58607,58.607,9.84,0,59.5599593495935,0,NA
"247",161156,27383,"Passeriformes","Turdidae","Entomodestes leucotis",8,"April",2007,-13.0459666666667,-71.52805,1304,"male",58.6,FALSE,0.46209,46.209,NA,0,NA,NA,NA
"248",161157,27384,"Passeriformes","Tyrannidae","Mionectes striaticollis",8,"April",2007,-13.0459666666667,-71.52805,1304,"male",14.5,FALSE,0.49245,49.245,NA,0,NA,NA,NA
"249",161158,27385,"Passeriformes","Thraupidae","Tangara nigroviridis",8,"April",2007,-13.0555,-71.5466666666667,1395,"female",14.8,FALSE,0.49013,49.013,NA,0,NA,NA,NA
"250",161159,27386,"Passeriformes","Thraupidae","Coereba flaveola",8,"April",2007,-13.0555,-71.5466666666667,1395,"male",11,FALSE,0.49625,49.625,NA,0,NA,NA,NA
"251",161160,27387,"Passeriformes","Tyrannidae","Zimmerius bolivianus",8,"April",2007,-13.0555,-71.5466666666667,1395,"male",10.2,FALSE,0.46825,46.825,NA,0,NA,NA,NA
"252",161161,27388,"Passeriformes","Thraupidae","Tangara punctata",8,"April",2007,-13.0555,-71.5466666666667,1395,"male",14,FALSE,0.47125,47.125,NA,0,NA,NA,NA
"253",161162,27389,"Passeriformes","Furnariidae","Synallaxis azarae",8,"April",2007,-13.0391666666667,-71.5293333333333,1227,"male",20,FALSE,0.61913,61.913,NA,0,NA,NA,NA
"254",161163,27390,"Passeriformes","Thamnophilidae","Dysithamnus mentalis",8,"April",2007,-13.0459666666667,-71.52805,1304,"female",13.9,FALSE,0.48973,48.973,NA,0,NA,NA,NA
